column0,PurchaseRequisition,PurchaseRequisitionItem,PurchaseReqnItemUniqueID,PurReqnReleaseStatus,PurchaseRequisitionItemText,Material,MaterialGroup,PurchaseRequisitionReleaseDate,PurchasingOrganization,SourceOfSupplyIsAssigned,DeliveryDate,CreationDate,ProcessingStatus,Supplier,FixedSupplier,PurchaseRequisitionType,IsPRBlocked,PurReqCreationDate,DeliveryLt5Days,DeliveryAddressID,PurReqnItemCurrency,StorageLocation,Language,CompanyCode,ItemNetAmount,DecisionFlag,PurchasingGroup,AmountGt10k
1703,10002744,10,1000274400010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
244,10002456,10,1000245600010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
9516,10025757,10,1002575700010.0,5,Service Material 01,SM0001,YBMM01,2022-08-26,1010.0,False,2022-08-22,2022-08-22,B,10300002,10300002,NB,0,2022-08-22,False,22809,EUR,,EN,1010.0,40,Reject,001,True
2227,10145480,10,1014548000010.0,2,BKS-200 Racer Derailleur Gears,MZ-RM-S200-07,ZGEARS,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,38475.08,Reject,Z01,False
10529,10022768,10,1002276800010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2022-05-02,1710.0,False,2022-05-05,2022-04-30,B,,USSU-VSF83,NB,0,2022-04-30,False,22889,USD,171C,EN,1710.0,234.36,Reject,Z01,True
8235,10028256,10,1002825600010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2022-11-14,1710.0,False,2022-11-17,2022-11-14,B,,USSU-VSF81,NB,0,2022-11-14,False,22889,USD,171C,EN,1710.0,59,Reject,Z01,True
216,10002488,10,1000248800010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10167,10081277,10,1008127700010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2023-12-18,1710.0,False,2023-12-21,2023-12-16,B,,USSU-VSF81,NB,0,2023-12-16,False,22889,USD,171C,EN,1710.0,491789.54,Reject,Z01,False
3065,10015334,10,1001533400010.0,2,BKS-400 AT Drive Train,MZ-RM-S400-09,ZTRAIN,2021-08-19,1710.0,False,2021-08-24,2021-08-19,B,,USSU-VSF84,NB,0,2021-08-19,False,22889,USD,171C,EN,1710.0,324981.8,Reject,Z01,False
5298,10040394,10,1004039400010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,80491.61,Reject,Z01,False
5567,10017621,10,1001762100010.0,2,BKS-200 Racer Pedal Kit,MZ-RM-S200-08,ZPEDAL,2021-11-22,1710.0,False,2021-11-29,2021-11-09,B,,USSU-VSF84,NB,0,2021-11-09,True,22889,USD,171C,EN,1710.0,55080,Reject,Z01,False
8881,10005538,10,1000553800010.0,5,IT equipments-A4 Sheets,,44000000,2020-08-28,1710.0,False,2020-09-02,2020-08-28,B,,USSU-VSF85,NB,0,2020-08-28,False,22889,USD,,EN,1710.0,50,Reject,005,True
9756,10024731,10,1002473100010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2022-08-15,1710.0,False,2022-08-18,2022-08-13,B,,USSU-VSF81,NB,0,2022-08-13,False,22889,USD,171C,EN,1710.0,746058.32,Reject,Z01,False
9734,10018058,10,1001805800010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2021-12-22,1710.0,False,2021-12-28,2021-12-21,B,,USSU-VSF81,NB,0,2021-12-21,True,22889,USD,171C,EN,1710.0,335311.05,Reject,Z01,False
5217,10007603,10,1000760300010.0,2,BKS-400 AT Wheels,MZ-RM-S400-04,ZWHEEL,2021-04-21,1710.0,False,2021-04-26,2021-03-30,B,,USSU-VSF84,NB,0,2021-03-30,True,22889,USD,171C,EN,1710.0,86955,Reject,Z01,False
9967,10026889,10,1002688900010.0,2,BKS-400 AT Handle Bars,MZ-RM-S400-02,ZHANDLE,2022-09-21,1710.0,False,2022-09-26,2022-09-21,B,,USSU-VSF81,NB,0,2022-09-21,False,22889,USD,171C,EN,1710.0,20634,Reject,Z01,False
815,10002801,10,1000280100010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
5634,10023145,10,1002314500010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2022-05-25,1710.0,False,2022-05-31,2022-05-24,B,,USSU-VSF84,NB,0,2022-05-24,True,22889,USD,171C,EN,1710.0,76500,Reject,Z01,False
4139,10022459,10,1002245900010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2022-04-20,1710.0,False,2022-04-25,2022-04-20,B,,USSU-VSF84,NB,0,2022-04-20,False,22889,USD,171C,EN,1710.0,120150,Reject,Z01,False
1761,10145710,10,1014571000010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,433288.5,Reject,Z01,False
10358,10127326,10,1012732600010.0,2,BKS-200 Racer Forks,MZ-RM-S200-05,ZFORK,2024-05-13,1710.0,False,2024-05-16,2024-05-11,B,,USSU-VSF83,NB,0,2024-05-11,False,22889,USD,171C,EN,1710.0,35135.4,Reject,Z01,False
5686,10073649,10,1007364900010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF84,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,17146.8,Reject,Z01,False
9180,10025762,10,1002576200010.0,5,IT equipments-A4 Sheets,,44000000,2022-08-29,1710.0,True,2022-09-01,2022-08-29,N,,USSU-VSF85,NB,0,2022-08-29,False,22889,USD,,EN,1710.0,50,Reject,005,True
2485,10016449,10,1001644900010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2021-09-15,1710.0,False,2021-09-20,2021-09-14,B,,USSU-VSF84,NB,0,2021-09-14,True,22889,USD,171C,EN,1710.0,98901,Reject,Z01,False
7148,10075206,10,1007520600010.0,2,Display Med + Dark 48 * 1kg Arabica,FG0502,L004,2023-10-18,1710.0,False,2023-10-23,2023-10-04,B,,17305001,NB,0,2023-10-04,True,22889,USD,171A,EN,1710.0,4212450,Reject,001,False
8744,10023437,10,1002343700010.0,2,BKS-400 AT Forks,MZ-RM-S400-05,ZFORK,2022-06-22,1710.0,False,2022-06-27,2022-06-13,B,,USSU-VSF83,NB,0,2022-06-13,True,22889,USD,171C,EN,1710.0,5022.6,Reject,Z01,True
3797,10009011,10,1000901100010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2021-06-14,1710.0,False,2021-06-17,2021-06-12,B,,USSU-VSF81,NB,0,2021-06-12,False,22889,USD,171C,EN,1710.0,479608.92,Reject,Z01,False
9741,10023854,10,1002385400010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2022-07-05,1710.0,False,2022-07-08,2022-07-05,B,,USSU-VSF81,NB,0,2022-07-05,False,22889,USD,171C,EN,1710.0,1903.21,Reject,Z01,True
7146,10070852,10,1007085200010.0,2,MZ-SG-CM30,MZ-SG-CM30,0001,2023-08-16,1710.0,True,2023-08-28,2023-08-16,N,,17300001,NB,0,2023-08-16,True,22889,USD,,EN,1710.0,3000,Approve,002,True
5502,10040699,10,1004069900010.0,2,BKS-400 AT Wheels,MZ-RM-S400-04,ZWHEEL,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,17391,Reject,Z01,False
8239,10028880,10,1002888000010.0,2,BKS-400 AT Seat,MZ-RM-S400-03,ZSEAT,2022-11-30,1710.0,False,2022-12-05,2022-11-30,B,,USSU-VSF81,NB,0,2022-11-30,False,22889,USD,171C,EN,1710.0,4272.72,Reject,Z01,True
9033,10016356,10,1001635600010.0,5,IT equipments-A4 Sheets,,44000000,2021-09-02,1710.0,True,2021-09-08,2021-09-02,N,,USSU-VSF85,NB,0,2021-09-02,True,22889,USD,,EN,1710.0,50,Approve,005,True
9389,10013295,30,1001329500030.0,5,Pump Services,,YBPM01,2021-08-12,1010.0,False,2021-08-12,2021-08-12,B,10300001,10300001,NB,0,2021-08-12,False,22809,EUR,,EN,1010.0,50,Reject,001,True
10052,10018153,10,1001815300010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2021-12-29,1710.0,False,2022-01-04,2021-12-29,B,,USSU-VSF81,NB,0,2021-12-29,True,22889,USD,171C,EN,1710.0,355312.06,Reject,Z01,False
387,10002318,10,1000231800010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
555,10003148,10,1000314800010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
4983,10005674,10,1000567400010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2020-09-16,1710.0,False,2020-09-21,2020-09-15,B,,USSU-VSF81,NB,0,2020-09-15,True,22889,USD,171C,EN,1710.0,417668.15,Reject,Z01,False
1765,10145714,10,1014571400010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,94461,Reject,Z01,False
2824,10145999,10,1014599900010.0,2,BKS-200 Racer Wheels,MZ-RM-S200-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,12846.6,Reject,Z01,False
7667,10040757,10,1004075700010.0,2,BKS-200 Racer Derailleur Gears,MZ-RM-S200-07,ZGEARS,2023-05-09,1710.0,False,2023-05-12,2023-05-09,B,,USSU-VSF84,NB,0,2023-05-09,False,22889,USD,171C,EN,1710.0,36790.65,Reject,Z01,False
8899,10005696,10,1000569600010.0,5,IT equipments-A4 Sheets,,44000000,2020-10-05,1710.0,False,2020-10-08,2020-10-03,B,,USSU-VSF85,NB,0,2020-10-03,False,22889,USD,,EN,1710.0,50,Reject,005,True
1912,10001603,10,1000160300010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10975,10000864,10,,2,"Trad.Good 11,PD,Reg.Trading",TG11,L001,2018-01-17,,False,2018-02-01,2017-11-23,N,,,NB,0,2017-11-23,True,24827,USD,,EN,,16320,Reject,002,False
4920,10005133,10,1000513300010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2020-06-29,1710.0,False,2020-07-02,2020-06-27,B,,USSU-VSF82,NB,0,2020-06-27,False,22889,USD,171C,EN,1710.0,8930,Reject,Z01,True
8470,10034918,10,1003491800010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2023-03-24,1710.0,False,2023-03-29,2023-03-24,B,,USSU-VSF81,NB,0,2023-03-24,False,22889,USD,171C,EN,1710.0,32679.7,Reject,Z01,False
1254,10001929,10,1000192900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
1163,10002899,10,1000289900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10371,10138877,10,1013887700010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2024-05-28,1710.0,False,2024-05-31,2024-05-25,B,,USSU-VSF83,NB,0,2024-05-25,True,22889,USD,171C,EN,1710.0,5170,Reject,Z01,True
8877,10005525,10,1000552500010.0,5,IT equipments-A4 Sheets,,44000000,2020-08-20,1710.0,False,2020-08-25,2020-08-20,B,,USSU-VSF85,NB,0,2020-08-20,False,22889,USD,,EN,1710.0,50,Reject,005,True
2272,10145526,10,1014552600010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,8053.8,Reject,Z01,True
3704,10006437,10,1000643700010.0,5,"Trad.Good 10,PD,Third Party",TG10,L001,2021-02-18,,False,2021-02-21,2021-02-18,N,,,NB,0,2021-02-18,False,22889,USD,,EN,1710.0,12.92,Reject,001,True
5300,10040396,10,1004039600010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,7637.89,Reject,Z01,True
3812,10008269,10,1000826900010.0,2,BKS-300 Mountain Seat,MZ-RM-S300-03,ZSEAT,2021-04-21,1710.0,False,2021-04-26,2021-04-20,B,,USSU-VSF81,NB,0,2021-04-20,True,22889,USD,171C,EN,1710.0,28315.2,Reject,Z01,False
8939,10006296,10,1000629600010.0,5,IT equipments-A4 Sheets,,44000000,2021-01-11,1710.0,False,2021-01-14,2021-01-09,B,,USSU-VSF85,NB,0,2021-01-09,False,22889,USD,,EN,1710.0,50,Reject,005,True
6298,10081614,10,1008161400010.0,2,BKS-300 Mountain Seat,MZ-RM-S300-03,ZSEAT,2023-12-18,1710.0,False,2023-12-21,2023-12-16,B,,USSU-VSF81,NB,0,2023-12-16,False,22889,USD,171C,EN,1710.0,4215.96,Reject,Z01,True
9241,10000619,10,1000061900010.0,2,"Trad.Good 10,PD,Third Party",TG10,L001,2018-03-23,1710.0,True,2018-03-24,2017-09-13,N,,17300001,NB,0,2017-09-13,True,22889,USD,171A,EN,1710.0,126.1,Approve,002,True
2049,10001449,10,1000144900010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
1696,10002738,10,1000273800010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
5257,10012111,10,1001211100010.0,2,BKS-300 Mountain Derailleur Gears,MZ-RM-S300-07,ZGEARS,2021-07-27,1710.0,False,2021-07-30,2021-07-27,B,,USSU-VSF84,NB,0,2021-07-27,False,22889,USD,171C,EN,1710.0,16821,Reject,Z01,False
4226,10146264,10,1014626400010.0,2,BKS-200 Racer Drive Train,MZ-RM-S200-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,49087.48,Reject,Z01,False
2106,10145359,10,1014535900010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,38808,Reject,Z01,False
2470,10016877,10,1001687700010.0,2,BKS-200 Racer Pedal Kit,MZ-RM-S200-08,ZPEDAL,2021-10-20,1710.0,False,2021-10-25,2021-10-20,B,,USSU-VSF84,NB,0,2021-10-20,False,22889,USD,171C,EN,1710.0,79380,Reject,Z01,False
2638,10001080,10,1000108000010.0,2,MZ-SG-CM02,MZ-SG-CM02,0001,2018-09-14,,False,2018-09-19,2018-09-14,N,,,NB,0,2018-09-14,False,22889,USD,,EN,1710.0,86310,Reject,,False
1744,10145693,10,1014569300010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,116022.75,Reject,Z01,False
2731,10005117,10,1000511700010.0,2,BKS-100 Pedal Kit,MZ-RM-S100-08,ZPEDAL,2020-06-29,1710.0,False,2020-07-02,2020-06-27,B,,USSU-VSF84,NB,0,2020-06-27,False,22889,USD,171C,EN,1710.0,6714.22,Reject,Z01,True
6987,10004331,10,1000433100010.0,5,IT equipments-A4 Sheets,,44000000,2020-04-07,1710.0,False,2020-04-10,2020-04-07,B,,USSU-VSF85,NB,0,2020-04-07,False,22889,USD,,EN,1710.0,50,Reject,005,True
9238,10000849,10,,2,"Trad.Good 13,Reorder Point,Thrd Party",TG13,L001,2017-11-22,1710.0,False,2017-11-22,2017-11-22,B,,17300001,NB,0,2017-11-22,False,22889,USD,,EN,1710.0,123.5,Reject,001,True
10843,10083542,10,1008354200010.0,5,IT equipments-A4 Sheets,,44000000,2024-01-02,1710.0,True,2024-01-05,2023-12-30,N,,USSU-VSF85,NB,0,2023-12-30,True,22889,USD,,EN,1710.0,50,Approve,005,True
428,10002272,10,1000227200010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
4099,10022268,10,1002226800010.0,2,BKS-200 Racer Pedal Kit,MZ-RM-S200-08,ZPEDAL,2022-04-12,1710.0,False,2022-04-15,2022-04-12,B,,USSU-VSF84,NB,0,2022-04-12,False,22889,USD,171C,EN,1710.0,146659.86,Reject,Z01,False
10686,10030614,10,1003061400010.0,5,IT equipments-A4 Sheets,,44000000,2023-02-01,1710.0,True,2023-02-06,2023-02-01,N,,USSU-VSF85,NB,0,2023-02-01,False,22889,USD,,EN,1710.0,50,Reject,005,True
3312,10145886,10,1014588600010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,1200,Reject,Z01,True
6010,10073978,10,1007397800010.0,2,BKS-400 AT Handle Bars,MZ-RM-S400-02,ZHANDLE,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF81,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,6216.12,Reject,Z01,True
4531,10145232,10,1014523200010.0,2,BKS-100 Pedal Kit,MZ-RM-S100-08,ZPEDAL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,23620.18,Reject,Z01,False
8264,10034776,10,1003477600010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2023-03-22,1710.0,False,2023-03-27,2023-03-22,B,,USSU-VSF81,NB,0,2023-03-22,False,22889,USD,171C,EN,1710.0,20085.7,Reject,Z01,False
913,10002260,10,1000226000010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
2093,10145346,10,1014534600010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,438060,Reject,Z01,False
7893,10027247,10,1002724700010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2022-09-28,1710.0,False,2022-10-03,2022-09-27,B,,USSU-VSF81,NB,0,2022-09-27,True,22889,USD,171C,EN,1710.0,23739.04,Reject,Z01,False
7798,10034124,10,1003412400010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2023-03-03,1710.0,False,2023-03-08,2023-03-03,B,,USSU-VSF84,NB,0,2023-03-03,False,22889,USD,171C,EN,1710.0,121432,Reject,Z01,False
10868,10004626,10,1000462600010.0,5,IT equipments-A4 Sheets,,44000000,2024-03-05,1710.0,False,2024-03-08,2020-05-15,N,USSU-VSF85,,NB,0,2020-05-15,True,22889,USD,,EN,1710.0,50,Reject,005,True
6264,10077742,10,1007774200010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2023-11-27,1710.0,False,2023-11-30,2023-11-23,B,,USSU-VSF81,NB,0,2023-11-23,True,22889,USD,171C,EN,1710.0,4002,Reject,Z01,True
8632,10097065,10,1009706500010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2024-03-11,1710.0,False,2024-03-14,2024-03-10,B,,USSU-VSF83,NB,0,2024-03-10,False,22889,USD,171C,EN,1710.0,111727.6,Reject,Z01,False
6815,10076178,10,1007617800010.0,2,BKS-200 Racer Forks,MZ-RM-S200-05,ZFORK,2023-11-03,1710.0,False,2023-11-08,2023-11-03,B,,USSU-VSF82,NB,0,2023-11-03,False,22889,USD,171C,EN,1710.0,26068.2,Reject,Z01,False
15,10002686,10,1000268600010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
991,10003074,10,1000307400010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10126,10040467,10,1004046700010.0,2,BKS-300 Mountain Forks,MZ-RM-S300-05,ZFORK,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF83,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,34095.6,Reject,Z01,False
836,10002765,10,1000276500010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
7898,10027385,10,1002738500010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2022-10-05,1710.0,False,2022-10-11,2022-10-04,B,,USSU-VSF81,NB,0,2022-10-04,True,22889,USD,171C,EN,1710.0,26786,Reject,Z01,False
2043,10001453,10,1000145300010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
6272,10078176,10,1007817600010.0,2,BKS-300 Mountain Seat,MZ-RM-S300-03,ZSEAT,2023-11-30,1710.0,False,2023-12-05,2023-11-30,B,,USSU-VSF81,NB,0,2023-11-30,False,22889,USD,171C,EN,1710.0,33941.44,Reject,Z01,False
6927,10116442,10,1011644200010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2024-04-22,1710.0,False,2024-04-25,2024-04-22,B,,USSU-VSF82,NB,0,2024-04-22,False,22889,USD,171C,EN,1710.0,3976.56,Reject,Z01,True
3075,10009392,10,1000939200010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2021-06-22,1710.0,False,2021-06-25,2021-06-22,B,,USSU-VSF84,NB,0,2021-06-22,False,22889,USD,171C,EN,1710.0,70380,Reject,Z01,False
8727,10023155,10,1002315500010.0,2,BKS-400 AT Brakes,MZ-RM-S400-06,ZBRAKES,2022-05-25,1710.0,False,2022-05-31,2022-05-24,B,,USSU-VSF83,NB,0,2022-05-24,True,22889,USD,171C,EN,1710.0,136115.07,Reject,Z01,False
2053,10145306,10,1014530600010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,45864,Reject,Z01,False
1262,10001921,10,1000192100010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
5171,10008707,10,1000870700010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2021-06-02,1710.0,False,2021-06-07,2021-06-02,B,,USSU-VSF83,NB,0,2021-06-02,False,22889,USD,171C,EN,1710.0,105985,Reject,Z01,False
7259,10000576,10,1000057600010.0,2,"Trad.Good 10,PD,Third Party",TG10,L001,2017-08-24,1710.0,False,2017-09-06,2017-09-11,B,,17300001,NB,0,2017-09-11,False,22889,USD,171A,EN,1710.0,126.1,Reject,002,True
4769,10009139,10,1000913900010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2021-06-23,1710.0,False,2021-06-28,2021-06-17,B,,USSU-VSF81,NB,0,2021-06-17,True,22889,USD,171C,EN,1710.0,669929.92,Reject,Z01,False
10523,10092477,10,1009247700010.0,2,BKS-300 Mountain Handle Bars,MZ-RM-S300-02,ZHANDLE,2024-02-12,1710.0,False,2024-02-15,2024-02-10,B,,USSU-VSF82,NB,0,2024-02-10,False,22889,USD,171C,EN,1710.0,41261.7,Reject,Z01,False
1790,10001729,10,1000172900010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
9161,10023304,10,1002330400010.0,5,IT equipments-A4 Sheets,,44000000,2022-06-16,1710.0,True,2022-06-21,2022-06-16,N,,USSU-VSF85,NB,0,2022-06-16,False,22889,USD,,EN,1710.0,50,Reject,005,True
8330,10075743,10,1007574300010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2023-10-23,1710.0,False,2023-10-26,2023-10-21,B,,USSU-VSF81,NB,0,2023-10-21,False,22889,USD,171C,EN,1710.0,23305,Reject,Z01,False
3306,10145880,10,1014588000010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,300,Reject,Z01,True
6929,10120466,10,1012046600010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2024-04-29,1710.0,False,2024-05-02,2024-04-29,B,,USSU-VSF82,NB,0,2024-04-29,False,22889,USD,171C,EN,1710.0,24140.85,Reject,Z01,False
2447,10016799,10,1001679900010.0,2,BKS-400 AT Drive Train,MZ-RM-S400-09,ZTRAIN,2021-10-13,1710.0,False,2021-10-18,2021-10-13,B,,USSU-VSF84,NB,0,2021-10-13,False,22889,USD,171C,EN,1710.0,334072.2,Reject,Z01,False
